GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
 "14580","Bozeman, MT (Micropolitan Statistical Area)", ,CAGDP2,3,"11","  Agriculture, forestry, fishing and hunting ","Thousands of dollars",(D),52279,23700,54541,48896,8694,56605,21526,44790,96765,110538,56541,(D),65410,65318,(D),93984,(D),(D),98567,88072
 "14580","Bozeman, MT (Micropolitan Statistical Area)", ,CAGDP2,6,"21","  Mining, quarrying, and oil and gas extraction ","Thousands of dollars",5894,3305,2059,3286,8526,34388,39644,38003,41431,39453,45572,39677,36425,36546,33495,25710,30992,32901,34966,40490,35474
 "14580","Bozeman, MT (Micropolitan Statistical Area)", ,CAGDP2,10,"22","  Utilities ","Thousands of dollars",4941,5537,5499,6694,8131,8845,9457,9987,10507,10575,11253,11312,(D),11760,12215,12325,12777,12511,13719,16502,16298
 "14580","Bozeman, MT (Micropolitan Statistical Area)", ,CAGDP2,11,"23","  Construction ","Thousands of dollars",196869,206501,248614,290057,350019,427596,467511,417753,348411,237466,230355,275976,352589,405923,438136,484481,525618,570152,632286,718345,799157
 "14580","Bozeman, MT (Micropolitan Statistical Area)", ,CAGDP2,12,"31-33","  Manufacturing ","Thousands of dollars",114964,111621,121184,126727,134319,146265,162246,158242,155630,158213,163949,162233,202766,219054,253850,270689,277917,290047,326694,342245,387432
 "14580","Bozeman, MT (Micropolitan Statistical Area)", ,CAGDP2,13,"321,327-339","   Durable goods manufacturing ","Thousands of dollars",88181,84838,86532,88291,99800,107412,119508,117330,111668,110434,112070,117216,142819,163773,181980,204713,219119,215123,246412,270904,303383
 "14580","Bozeman, MT (Micropolitan Statistical Area)", ,CAGDP2,25,"311-316,322-326","   Nondurable goods manufacturing ","Thousands of dollars",26784,26783,34652,38437,34519,38853,42738,40912,43961,47779,51880,45017,59947,55281,71870,65976,58797,74924,80283,71341,84049
 "14580","Bozeman, MT (Micropolitan Statistical Area)", ,CAGDP2,34,"42","  Wholesale trade ","Thousands of dollars",78881,80003,93950,117828,137794,149692,160882,161281,158008,174366,191508,227681,249540,249809,253497,251838,254718,278693,291332,302683,359598
 "14580","Bozeman, MT (Micropolitan Statistical Area)", ,CAGDP2,35,"44-45","  Retail trade ","Thousands of dollars",198266,216994,217680,296711,340011,353419,357097,350595,334416,338924,349599,387745,435657,442513,461582,489723,537203,602914,678339,730004,875614
 "14580","Bozeman, MT (Micropolitan Statistical Area)", ,CAGDP2,36,"48-49","  Transportation and warehousing ","Thousands of dollars",(D),50076,48944,50165,56399,65705,63528,64326,65208,80870,85684,101311,101363,107151,115587,(D),132417,(D),(D),93436,126596
 "14580","Bozeman, MT (Micropolitan Statistical Area)", ,CAGDP2,45,"51","  Information ","Thousands of dollars",27720,35121,38051,57740,58115,63738,71966,76429,80678,90722,99008,111785,133501,121797,135491,135734,136285,140558,150892,173625,267252
 "14580","Bozeman, MT (Micropolitan Statistical Area)", ,CAGDP2,50,"52, 53","  Finance, insurance, real estate, rental, and leasing ","Thousands of dollars",244917,278687,413737,542462,645328,727031,726283,782106,699520,717909,865260,829674,880986,965926,1045688,1033061,1204364,1309521,1425235,1566727,1797328
 "14580","Bozeman, MT (Micropolitan Statistical Area)", ,CAGDP2,51,"52","   Finance and insurance ","Thousands of dollars",77663,97179,107109,113969,136589,150492,157454,149671,155469,161461,170130,182419,180844,203644,216506,233889,260315,301845,324693,361593,434547
 "14580","Bozeman, MT (Micropolitan Statistical Area)", ,CAGDP2,56,"53","   Real estate and rental and leasing ","Thousands of dollars",167254,181508,306628,428493,508739,576539,568830,632435,544051,556448,695130,647255,700142,762282,829183,799171,944049,1007676,1100542,1205135,1362782
 "14580","Bozeman, MT (Micropolitan Statistical Area)", ,CAGDP2,59,"54, 55, 56","  Professional and business services ","Thousands of dollars",180095,189941,208690,224121,265517,307531,364137,418835,397418,417570,455019,560422,489610,524968,580773,638054,705648,766012,845724,948671,1088406
 "14580","Bozeman, MT (Micropolitan Statistical Area)", ,CAGDP2,60,"54","   Professional, scientific, and technical services ","Thousands of dollars",144391,151520,166211,176956,213216,246930,294864,342978,320867,336631,369231,469287,388095,406095,450077,495874,551608,588779,654648,749877,835145
 "14580","Bozeman, MT (Micropolitan Statistical Area)", ,CAGDP2,64,"55","   Management of companies and enterprises ","Thousands of dollars",1500,1319,1342,1145,1275,2560,5231,5151,7694,10378,11169,13207,16601,18038,21044,19555,19006,21022,22136,21191,30526
 "14580","Bozeman, MT (Micropolitan Statistical Area)", ,CAGDP2,65,"56","   Administrative and support and waste management and remediation services ","Thousands of dollars",34205,37102,41136,46020,51027,58041,64041,70706,68856,70561,74619,77928,84914,100835,109652,122626,135035,156210,168940,177604,222735
 "14580","Bozeman, MT (Micropolitan Statistical Area)", ,CAGDP2,68,"61, 62","  Educational services, health care, and social assistance ","Thousands of dollars",112868,124964,136311,150774,167440,208173,205357,235702,258749,280097,306196,328797,341444,355256,394386,420993,466084,484502,515185,545181,589735
 "14580","Bozeman, MT (Micropolitan Statistical Area)", ,CAGDP2,69,"61","   Educational services ","Thousands of dollars",9783,9656,9957,11433,12491,15220,16955,19641,21425,23516,27690,29401,31020,34691,37418,41000,46055,49079,52859,54915,64261
 "14580","Bozeman, MT (Micropolitan Statistical Area)", ,CAGDP2,70,"62","   Health care and social assistance ","Thousands of dollars",103085,115308,126354,139341,154949,192952,188402,216061,237324,256582,278506,299396,310424,320565,356969,379993,420029,435422,462326,490266,525474
 "14580","Bozeman, MT (Micropolitan Statistical Area)", ,CAGDP2,75,"71, 72","  Arts, entertainment, recreation, accommodation, and food services ","Thousands of dollars",146813,162776,176432,176243,175825,202930,213716,208931,214712,215884,225033,243341,279295,324217,363016,385826,403251,424833,474253,420139,587914
 "14580","Bozeman, MT (Micropolitan Statistical Area)", ,CAGDP2,76,"71","   Arts, entertainment, and recreation ","Thousands of dollars",37396,42069,45313,42539,40432,46100,58906,61461,65200,63786,68516,70719,73080,81791,82734,85710,89307,92806,103265,96388,134138
 "14580","Bozeman, MT (Micropolitan Statistical Area)", ,CAGDP2,79,"72","   Accommodation and food services ","Thousands of dollars",109418,120707,131118,133704,135393,156830,154809,147470,149512,152099,156517,172622,206215,242426,280282,300116,313944,332027,370988,323751,453776
 "14580","Bozeman, MT (Micropolitan Statistical Area)", ,CAGDP2,82,"81","  Other services (except government and government enterprises) ","Thousands of dollars",59507,64877,68324,72283,82517,83210,87306,85594,85272,84505,88441,92861,(D),113188,128801,137687,151268,165629,179841,185568,211140
 "14580","Bozeman, MT (Micropolitan Statistical Area)", ,CAGDP2,83,"...","Government and government enterprises ","Thousands of dollars",334210,352436,387256,413523,444929,466857,497316,525287,541554,548682,570485,584992,601446,628727,644598,676458,705548,729920,774482,800841,858772
 "14580","Bozeman, MT (Micropolitan Statistical Area)", ,CAGDP2,87,"11, 21","Natural resources and mining ","Thousands of dollars",(D),55585,25759,57827,57422,43082,96249,59529,86221,136218,156110,96217,(D),101956,98813,(D),124976,(D),(D),139057,123546
 "14580","Bozeman, MT (Micropolitan Statistical Area)", ,CAGDP2,88,"42, 44-45","Trade ","Thousands of dollars",277147,296997,311630,414539,477805,503111,517979,511875,492423,513290,541107,615426,685197,692323,715079,741561,791921,881607,969670,1032687,1235212
 "14580","Bozeman, MT (Micropolitan Statistical Area)", ,CAGDP2,89,"22, 48-49","Transportation and utilities ","Thousands of dollars",(D),55613,54443,56859,64530,74550,72985,74313,75715,91445,96937,112623,(D),118911,127802,(D),145194,(D),(D),109938,142895
 "14580","Bozeman, MT (Micropolitan Statistical Area)", ,CAGDP2,90,"31-33, 51","Manufacturing and information ","Thousands of dollars",142684,146742,159235,184468,192434,210003,234212,234671,236308,248935,262958,274018,336267,340851,389341,406423,414202,430605,477587,515870,654684
 "14580","Bozeman, MT (Micropolitan Statistical Area)", ,CAGDP2,91,"...","Private goods-producing industries 2/","Thousands of dollars",(D),373707,395557,474612,541760,616944,726006,635524,590261,531897,550414,534426,(D),726933,790799,(D),928511,(D),(D),1199648,1310135
 "14580","Bozeman, MT (Micropolitan Statistical Area)", ,CAGDP2,92,"...","Private services-providing industries 3/","Thousands of dollars",(D),1208976,1407618,1695021,1937078,2170273,2259730,2393784,2304487,2411423,2677000,2894929,(D),3216586,3491037,(D),4004016,(D),(D),4982536,5919883
 "14620","Bradford, PA (Micropolitan Statistical Area)", ,CAGDP2,1,"...","All industry total ","Thousands of dollars",1048213,1101522,1219880,1273503,1310326,1417353,1501786,1588990,1469707,1540388,1618775,1778773,1741645,2101802,1971902,1879445,2105792,2276581,2116228,1780835,2215177
 "14620","Bradford, PA (Micropolitan Statistical Area)", ,CAGDP2,2,"..."," Private industries ","Thousands of dollars",888465,939045,1052381,1098581,1134947,1238468,1316517,1397742,1273273,1340269,1419341,1578836,1538590,1895241,1763516,1667395,1894482,2064771,1901307,1565006,1994059
 "14620","Bradford, PA (Micropolitan Statistical Area)", ,CAGDP2,3,"11","  Agriculture, forestry, fishing and hunting ","Thousands of dollars",4365,4317,6695,6996,10588,14918,10433,13090,13391,11471,12556,18752,15940,18410,14859,16524,16991,15934,18968,16068,15864
 "14620","Bradford, PA (Micropolitan Statistical Area)", ,CAGDP2,6,"21","  Mining, quarrying, and oil and gas extraction ","Thousands of dollars",25731,29876,51091,65820,95901,156857,187530,247030,200856,243812,291629,320757,270134,228247,159895,89914,143271,183211,76253,50517,68863
 "14620","Bradford, PA (Micropolitan Statistical Area)", ,CAGDP2,10,"22","  Utilities ","Thousands of dollars",6763,6688,6678,6675,6922,8109,8145,8409,7562,7306,7800,7305,7404,7527,7972,8451,8612,9187,9510,9868,10391
 "14620","Bradford, PA (Micropolitan Statistical Area)", ,CAGDP2,11,"23","  Construction ","Thousands of dollars",37083,38244,39869,36224,38786,39904,42873,45716,35507,46154,48783,52982,53626,58889,65258,60940,64882,63123,62188,44901,49180
 "14620","Bradford, PA (Micropolitan Statistical Area)", ,CAGDP2,12,"31-33","  Manufacturing ","Thousands of dollars",299396,333842,414996,439136,432517,408401,405506,390121,301576,310077,325723,405352,406263,758361,611359,560479,690153,801745,744479,540758,894349
 "14620","Bradford, PA (Micropolitan Statistical Area)", ,CAGDP2,13,"321,327-339","   Durable goods manufacturing ","Thousands of dollars",232989,225730,225170,215438,225637,220497,231785,230285,205604,197369,209714,224395,237477,242387,230792,235595,224136,212223,207357,208144,239421
 "14620","Bradford, PA (Micropolitan Statistical Area)", ,CAGDP2,25,"311-316,322-326","   Nondurable goods manufacturing ","Thousands of dollars",66408,108112,189826,223698,206880,187903,173722,159836,95972,112708,116009,180957,168786,515974,380568,324883,466017,589522,537122,332615,654928
 "14620","Bradford, PA (Micropolitan Statistical Area)", ,CAGDP2,34,"42","  Wholesale trade ","Thousands of dollars",41864,40799,43610,50685,51330,60601,62453,68038,67146,62556,63032,60895,59484,57895,48698,44981,43407,46317,46255,42802,45539
 "14620","Bradford, PA (Micropolitan Statistical Area)", ,CAGDP2,35,"44-45","  Retail trade ","Thousands of dollars",65337,68636,68917,65806,63926,68142,74210,78590,77079,71996,71169,74213,76167,76113,79695,81462,80858,80421,85034,92851,108260
 "14620","Bradford, PA (Micropolitan Statistical Area)", ,CAGDP2,36,"48-49","  Transportation and warehousing ","Thousands of dollars",30615,28144,29209,29086,29936,29479,30451,30932,24865,26301,28614,28669,28355,36451,51597,58964,70625,81775,80315,82390,87835
 "14620","Bradford, PA (Micropolitan Statistical Area)", ,CAGDP2,45,"51","  Information ","Thousands of dollars",16366,18373,18876,20751,21539,19027,24100,25168,21373,19381,17093,30372,64004,85010,128349,153950,170840,143371,138859,75675,70161
 "14620","Bradford, PA (Micropolitan Statistical Area)", ,CAGDP2,50,"52, 53","  Finance, insurance, real estate, rental, and leasing ","Thousands of dollars",164236,165476,162600,158000,160143,157749,178580,175959,202498,213112,207866,231764,211413,224243,229947,223738,225189,246535,240063,233520,237906
 "14620","Bradford, PA (Micropolitan Statistical Area)", ,CAGDP2,51,"52","   Finance and insurance ","Thousands of dollars",36683,35245,32900,28313,30104,28539,27672,26642,27961,30562,32038,31721,31971,34793,34588,34966,35750,36826,38461,36785,38645
 "14620","Bradford, PA (Micropolitan Statistical Area)", ,CAGDP2,56,"53","   Real estate and rental and leasing ","Thousands of dollars",127552,130230,129699,129687,130039,129210,150908,149317,174537,182550,175828,200043,179443,189450,195359,188772,189438,209708,201602,196735,199262
 "14620","Bradford, PA (Micropolitan Statistical Area)", ,CAGDP2,59,"54, 55, 56","  Professional and business services ","Thousands of dollars",23577,23304,26922,27410,30018,69601,84320,97850,96529,102343,113227,114579,107438,103018,116079,113225,116405,122448,128737,124187,143776
 "14620","Bradford, PA (Micropolitan Statistical Area)", ,CAGDP2,60,"54","   Professional, scientific, and technical services ","Thousands of dollars",11855,(D),12736,14138,(D),(D),(D),(D),21947,(D),(D),24227,23692,21683,21902,22380,21806,23646,22991,20568,22646
 "14620","Bradford, PA (Micropolitan Statistical Area)", ,CAGDP2,64,"55","   Management of companies and enterprises ","Thousands of dollars",975,(D),2715,3024,(D),(D),(D),(D),53590,(D),(D),71753,61826,57381,72245,70204,73756,76443,83625,81013,92823
 "14620","Bradford, PA (Micropolitan Statistical Area)", ,CAGDP2,65,"56","   Administrative and support and waste management and remediation services ","Thousands of dollars",10747,10468,11471,10248,11614,15044,17974,20540,20993,24763,21913,18599,21920,23953,21932,20641,20842,22359,22121,22606,28307
 "14620","Bradford, PA (Micropolitan Statistical Area)", ,CAGDP2,68,"61, 62","  Educational services, health care, and social assistance ","Thousands of dollars",112243,117093,119588,128354,131418,145042,146969,154986,162511,163495,169247,168972,172187,172193,175333,181567,187817,189751,187268,178534,177179
 "14620","Bradford, PA (Micropolitan Statistical Area)", ,CAGDP2,69,"61","   Educational services ","Thousands of dollars",15442,16201,17760,18747,19060,20467,21031,22570,24290,24858,26035,25766,27521,28112,30333,31933,31985,33228,(D),(D),27365
 "14620","Bradford, PA (Micropolitan Statistical Area)", ,CAGDP2,70,"62","   Health care and social assistance ","Thousands of dollars",96800,100892,101828,109607,112358,124574,125937,132416,138221,138637,143212,143205,144666,144081,145000,149633,155831,156523,(D),(D),149814
 "14620","Bradford, PA (Micropolitan Statistical Area)", ,CAGDP2,75,"71, 72","  Arts, entertainment, recreation, accommodation, and food services ","Thousands of dollars",25300,25745,27089,26768,25473,23486,24896,26683,27259,27374,27294,28143,29239,30734,34284,33886,36020,38267,40779,32779,41220
 "14620","Bradford, PA (Micropolitan Statistical Area)", ,CAGDP2,76,"71","   Arts, entertainment, and recreation ","Thousands of dollars",3022,3008,2969,2836,2599,2660,3537,3612,3297,3650,3645,3475,3690,3727,4059,3950,4601,4834,4647,2879,3956
 "14620","Bradford, PA (Micropolitan Statistical Area)", ,CAGDP2,79,"72","   Accommodation and food services ","Thousands of dollars",22278,22737,24120,23932,22874,20826,21359,23071,23963,23724,23649,24668,25549,27007,30225,29935,31419,33434,36132,29900,37264
 "14620","Bradford, PA (Micropolitan Statistical Area)", ,CAGDP2,82,"81","  Other services (except government and government enterprises) ","Thousands of dollars",35590,38508,36241,36870,36449,37152,36051,35171,35120,34892,35307,36080,36939,38150,40191,39314,39412,42687,42599,40155,43536
 "14620","Bradford, PA (Micropolitan Statistical Area)", ,CAGDP2,83,"...","Government and government enterprises ","Thousands of dollars",159748,162478,167500,174922,175379,178885,185269,191248,196434,200118,199434,199938,203055,206561,208385,212050,211310,211810,214920,215829,221118
 "14620","Bradford, PA (Micropolitan Statistical Area)", ,CAGDP2,87,"11, 21","Natural resources and mining ","Thousands of dollars",30096,34192,57786,72817,106490,171775,197963,260120,214247,255283,304185,339510,286073,246657,174754,106438,160263,199144,95222,66585,84726
 "14620","Bradford, PA (Micropolitan Statistical Area)", ,CAGDP2,88,"42, 44-45","Trade ","Thousands of dollars",107201,109435,112526,116491,115256,128744,136663,146628,144225,134551,134200,135108,135650,134008,128393,126444,124265,126738,131289,135653,153799
